Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,U.s. political affiliation,Deception,Gender,Ethnicity,Highest education level completed,Household income (usd) [us participants only],2020 us presidential election,2024 us presidential election,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
691b7c6df5210dd92fbe7595,67a4fbd7e4ebc02e050b7999,APPROVED,Not Applicable,2025-11-17T19:50:14.173000Z,2025-11-17T19:54:33.438000Z,2025-11-17T20:11:51.385000Z,2025-11-17T19:54:33.863838Z,260.0,C16GZ4K4,1725,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,High school diploma/A-levels,$70000–$79999,Joe Biden,I did not vote,45,Female,Mixed,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
691b7cc329d390b6df5dde40,67d47bef1b8777e754726be0,APPROVED,Not Applicable,2025-11-17T19:51:36.368000Z,2025-11-17T20:03:27.178000Z,2025-11-17T20:11:51.721000Z,2025-11-17T20:03:27.767239Z,711.0,C16GZ4K4,5301,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Graduate degree (MA/MSc/MPhil/other),Less than $10000,Donald Trump,Kamala Harris,54,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
691b7ce36f8834b32713f532,63fe65bdfad2487269dc02b5,APPROVED,Not Applicable,2025-11-17T19:52:08.433000Z,2025-11-17T20:10:11.403000Z,2025-11-17T20:11:52.397000Z,2025-11-17T20:10:11.806552Z,1083.0,C16GZ4K4,3208,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),Black/African American,High school diploma/A-levels,$20000–$29999,I did not vote,I did not vote,41,Female,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
691b7ce463aaaf9fe0a808a4,6621a2f38453311275d17d65,APPROVED,Not Applicable,2025-11-17T19:52:21.116000Z,2025-11-17T19:58:43.077000Z,2025-11-17T20:11:53.203000Z,2025-11-17T19:58:43.679251Z,382.0,C16GZ4K4,3611,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Technical/community college,$50000–$59999,I did not vote,I did not vote,24,Female,White,United States,United States,United States,English,No,Full-Time
691b7ce79a5f880232bce776,5fa7140c1e70d54335475eb0,APPROVED,Not Applicable,2025-11-17T19:52:13.220000Z,2025-11-17T20:02:26.262000Z,2025-11-17T20:11:53.511000Z,2025-11-17T20:02:27.030854Z,614.0,C16GZ4K4,914,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,High school diploma/A-levels,$70000–$79999,Donald Trump,Donald Trump,40,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
691b7d029c59b057f3316728,6630dce33e1bb37a0f97ba92,APPROVED,Not Applicable,2025-11-17T19:52:53.142000Z,2025-11-17T20:03:20.416000Z,2025-11-17T20:11:53.791000Z,2025-11-17T20:03:20.961030Z,628.0,C16GZ4K4,2102,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),Black/African American,Technical/community college,$100000–$149999,Donald Trump,Donald Trump,41,Male,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
691b7d07b3983e931dcaffc9,65c10fc4bfa12f9fbcfda656,APPROVED,Not Applicable,2025-11-17T19:52:45.573000Z,2025-11-17T19:59:42.287000Z,2025-11-17T20:11:54.096000Z,2025-11-17T19:59:42.706913Z,417.0,C16GZ4K4,3079,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),Black/African American,Graduate degree (MA/MSc/MPhil/other),$80000–$89999,Joe Biden,Donald Trump,52,Female,Black,United States,United States,United States,English,Yes,Full-Time
691b7d087ce91a5f2fff3f53,63d176dbaef5e7827cd86954,APPROVED,Not Applicable,2025-11-17T19:52:51.403000Z,2025-11-17T20:00:21.186000Z,2025-11-17T20:11:54.407000Z,2025-11-17T20:00:21.710863Z,450.0,C16GZ4K4,7539,"English, Spanish",Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),Latino/Hispanic,Undergraduate degree (BA/BSc/other),Less than $10000,I did not vote,Donald Trump,48,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
691b7d15bf4b1cc270a37956,66d7b253c64eb18aa549d79c,APPROVED,Not Applicable,2025-11-17T19:52:57.662000Z,2025-11-17T19:57:55.546000Z,2025-11-17T20:11:54.693000Z,2025-11-17T19:57:55.926148Z,298.0,C16GZ4K4,2631,"English, Other",Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),Mixed,Undergraduate degree (BA/BSc/other),More than $150000,Donald Trump,Donald Trump,57,Female,Mixed,United States,United States,United States,English,No,Full-Time
691b7d3d18bcd10737da10a6,604a7e9f84bf0e7937200df5,APPROVED,Not Applicable,2025-11-17T19:55:14.910000Z,2025-11-17T20:16:20.339000Z,2025-11-17T20:18:50.600000Z,2025-11-17T20:16:20.733285Z,1266.0,C16GZ4K4,8057,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),Latino/Hispanic,High school diploma/A-levels,$90000–$99999,I did not vote,Donald Trump,31,Male,White,United States,United States,United States,English,No,Full-Time
691b7d4a957bdde80ebdb82c,67d21390af2dd980a764b4a8,APPROVED,Not Applicable,2025-11-17T19:53:52.738000Z,2025-11-17T20:10:47.412000Z,2025-11-17T20:12:03.749000Z,2025-11-17T20:10:47.806448Z,1015.0,C16GZ4K4,2344,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),Black/African American,Graduate degree (MA/MSc/MPhil/other),$70000–$79999,Rather not say or N/A,I did not vote,25,Male,Black,United States,United States,United States,English,No,Part-Time
691b7d4fbb207d9ef71b6b0b,6605e2b8ed85746d2f6aed25,APPROVED,Not Applicable,2025-11-17T19:53:55.789000Z,2025-11-17T20:02:19.593000Z,2025-11-17T20:11:54.974000Z,2025-11-17T20:02:20.098346Z,504.0,C16GZ4K4,675,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),Middle Eastern,Undergraduate degree (BA/BSc/other),$60000–$69999,Rather not say or N/A,Donald Trump,27,Male,White,United States,United States,United States,English,No,Part-Time
691b7d628f4951277d12640d,63ea751b7686e752f5ef78b2,APPROVED,Not Applicable,2025-11-17T19:54:15.335000Z,2025-11-17T19:59:13.685000Z,2025-11-17T20:11:55.277000Z,2025-11-17T19:59:14.079768Z,299.0,C16GZ4K4,7660,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),$40000–$49999,Donald Trump,Donald Trump,68,Male,White,United States,United States,United States,English,No,Full-Time
691b7d64b3c03e14f45963c4,67ee6f72aa206db46d5e9d11,APPROVED,Not Applicable,2025-11-17T19:54:19.396000Z,2025-11-17T20:01:45.530000Z,2025-11-17T20:11:55.595000Z,2025-11-17T20:01:45.924126Z,447.0,C16GZ4K4,4607,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Undergraduate degree (BA/BSc/other),More than $150000,Joe Biden,Kamala Harris,34,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
691b7d6939abad1223e4520d,5bc8897f462bdb0001a61426,APPROVED,Not Applicable,2025-11-17T19:54:21.916000Z,2025-11-17T20:02:31.775000Z,2025-11-17T20:11:55.962000Z,2025-11-17T20:02:32.320983Z,490.0,C16GZ4K4,8918,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Secondary education (e.g. GED/GCSE),$80000–$89999,Donald Trump,Donald Trump,43,Male,White,United States,United States,United States,English,No,Other
691b7d8a48f95077e9a31eb1,67eaa46b7bb6cbefdcbde74c,APPROVED,Not Applicable,2025-11-17T19:55:24.494000Z,2025-11-17T20:17:22.596000Z,2025-11-17T20:18:50.943000Z,2025-11-17T20:17:22.999053Z,1319.0,C16GZ4K4,4174,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Doctorate degree (PhD/other),More than $150000,Donald Trump,Donald Trump,51,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
691b7d8cf99b24e9d65a845a,66fc24d3c455b3269b484198,APPROVED,Not Applicable,2025-11-17T19:55:09.487000Z,2025-11-17T19:57:36.752000Z,2025-11-17T20:11:56.237000Z,2025-11-17T19:57:37.151563Z,148.0,C16GZ4K4,1730,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Graduate degree (MA/MSc/MPhil/other),$100000–$149999,Donald Trump,Donald Trump,32,Female,White,United States,United States,United States,English,No,Full-Time
691b7d8f4a3a5cd32bae6c61,568e7e33e3ef9e000da202a7,APPROVED,Not Applicable,2025-11-17T19:54:57.870000Z,2025-11-17T20:00:02.430000Z,2025-11-17T20:11:56.502000Z,2025-11-17T20:00:02.845886Z,305.0,C16GZ4K4,4635,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Technical/community college,$50000–$59999,Donald Trump,Donald Trump,60,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
691b7da03a4ec7cc7a98e6fc,678a85c749e99bc3baed6452,APPROVED,Not Applicable,2025-11-17T20:03:43.529000Z,2025-11-17T20:39:45.803000Z,2025-11-17T20:41:20.076000Z,2025-11-17T20:39:46.210774Z,2163.0,C16GZ4K4,1784,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Graduate degree (MA/MSc/MPhil/other),$90000–$99999,Donald Trump,Donald Trump,31,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
691b7dc16b0702bccda55200,5753046ba6deb50006d64b0f,APPROVED,Not Applicable,2025-11-17T19:55:50.444000Z,2025-11-17T20:17:51.366000Z,2025-11-17T20:18:51.310000Z,2025-11-17T20:17:51.767428Z,1321.0,C16GZ4K4,5504,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),$100000–$149999,I did not vote,Donald Trump,59,Male,White,United States,United States,United States,English,No,Full-Time
691b7dc473d2da2716bb1a17,6137ebb74197e0473d1318e3,APPROVED,Not Applicable,2025-11-17T19:55:53.008000Z,2025-11-17T20:07:05.113000Z,2025-11-17T20:11:56.858000Z,2025-11-17T20:07:05.501990Z,673.0,C16GZ4K4,7145,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,High school diploma/A-levels,Less than $10000,Donald Trump,Donald Trump,55,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
691b7dcb16759375dd9eca6f,6671e7169998ec67e708d8b7,APPROVED,Not Applicable,2025-11-17T19:56:02.426000Z,2025-11-17T19:59:43.885000Z,2025-11-17T20:11:57.209000Z,2025-11-17T19:59:44.287100Z,222.0,C16GZ4K4,207,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Graduate degree (MA/MSc/MPhil/other),$60000–$69999,Donald Trump,Donald Trump,27,Male,White,United States,United States,United States,English,No,Full-Time
691b7de64244df777525aec7,67e1cbba03e8e106c4823742,APPROVED,Not Applicable,2025-11-17T19:57:04.875000Z,2025-11-17T20:08:49.917000Z,2025-11-17T20:11:57.503000Z,2025-11-17T20:08:50.309966Z,706.0,C16GZ4K4,1406,"English, Japanese, Spanish",Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Doctorate degree (PhD/other),$100000–$149999,Donald Trump,Donald Trump,55,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
691b7de75d649c787f91aa5f,67ed8f12809e993b465ce944,APPROVED,Not Applicable,2025-11-17T19:56:29.285000Z,2025-11-17T20:00:37.035000Z,2025-11-17T20:11:57.777000Z,2025-11-17T20:00:37.430547Z,248.0,C16GZ4K4,1300,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),$70000–$79999,Donald Trump,Donald Trump,37,Male,White,United States,United States,United States,English,No,Full-Time
691b7df10414f4ba43fb960f,67acff5fc3860389b0c4dc25,APPROVED,Not Applicable,2025-11-17T19:56:35.748000Z,2025-11-17T20:09:12.495000Z,2025-11-17T20:11:58.080000Z,2025-11-17T20:09:12.906054Z,757.0,C16GZ4K4,3131,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Undergraduate degree (BA/BSc/other),$100000–$149999,Donald Trump,Donald Trump,30,Female,White,United States,United States,United States,English,No,Full-Time
691b7e018d68f014ccb52e79,55ed87f0748092000baa9a0b,APPROVED,Not Applicable,2025-11-17T19:56:53.922000Z,2025-11-17T20:01:45.358000Z,2025-11-17T20:11:58.394000Z,2025-11-17T20:01:45.780811Z,292.0,C16GZ4K4,6833,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),$20000–$29999,Donald Trump,Donald Trump,50,Male,White,United States,United States,United States,English,No,Full-Time
691b7e06249cb6befcb32a43,67def81ba5ffb33a228e677b,APPROVED,Not Applicable,2025-11-17T20:00:02.922000Z,2025-11-17T20:13:34.357000Z,2025-11-17T20:18:51.607000Z,2025-11-17T20:13:34.753558Z,812.0,C16GZ4K4,2199,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Graduate degree (MA/MSc/MPhil/other),More than $150000,Donald Trump,Donald Trump,55,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
691b7e4bba60aed3bbbedcb2,680dcb74ab0a3a21ef2d6d89,APPROVED,Not Applicable,2025-11-17T19:58:20.161000Z,2025-11-17T20:12:50.300000Z,2025-11-17T20:13:31.189000Z,2025-11-17T20:12:50.724992Z,871.0,C16GZ4K4,2739,"English, Swahili",Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Graduate degree (MA/MSc/MPhil/other),More than $150000,Joe Biden,Donald Trump,71,Male,White,United States,United States,United States,English,No,Full-Time
691b7e5c6f07aef93e727913,67e6e99634be5e57bbd2553f,APPROVED,Not Applicable,2025-11-17T19:58:25.479000Z,2025-11-17T20:08:05.310000Z,2025-11-17T20:11:58.664000Z,2025-11-17T20:08:05.736579Z,580.0,C16GZ4K4,3235,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),Black/African American,Graduate degree (MA/MSc/MPhil/other),$50000–$59999,Donald Trump,Donald Trump,28,Male,Black,United States,United States,United States,English,No,Part-Time
691b7e7499ffeb01e2ff36e3,6148f3d1074988c7852c1774,APPROVED,Not Applicable,2025-11-17T19:58:47.342000Z,2025-11-17T20:01:36.428000Z,2025-11-17T20:11:59.076000Z,2025-11-17T20:01:36.878583Z,170.0,C16GZ4K4,10797,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Undergraduate degree (BA/BSc/other),$100000–$149999,I did not vote,I did not vote,22,Female,White,United States,United States,United States,English,No,Part-Time
691b7e86ec5b7471762478c5,60d9e7e76cf2ab6d21eb5f99,APPROVED,Not Applicable,2025-11-17T19:59:12.226000Z,2025-11-17T20:07:37.653000Z,2025-11-17T20:11:59.355000Z,2025-11-17T20:07:38.065319Z,506.0,C16GZ4K4,8989,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Undergraduate degree (BA/BSc/other),$100000–$149999,Donald Trump,Donald Trump,62,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
691b7e8afaf32456f6aa6ced,673f58421b143a15bc2367c1,APPROVED,Not Applicable,2025-11-17T19:59:12.233000Z,2025-11-17T20:23:06.511000Z,2025-11-17T20:25:06.005000Z,2025-11-17T20:23:06.930339Z,1435.0,C16GZ4K4,3335,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Undergraduate degree (BA/BSc/other),$50000–$59999,Donald Trump,Donald Trump,47,Female,White,United States,United States,United States,English,No,Full-Time
691b7e96ce84374f2ff971cc,67e82ac6e6f39b2aa9b57f59,APPROVED,Not Applicable,2025-11-17T19:59:24.359000Z,2025-11-17T20:13:37.209000Z,2025-11-17T20:18:51.967000Z,2025-11-17T20:13:37.585955Z,853.0,C16GZ4K4,1861,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Graduate degree (MA/MSc/MPhil/other),$50000–$59999,Donald Trump,Donald Trump,43,Female,White,United States,United States,United States,English,No,Full-Time
691b7e9b32c6e7150f26a84d,61647de75314468d5cb57f93,APPROVED,Not Applicable,2025-11-17T19:59:28.110000Z,2025-11-17T20:08:01.833000Z,2025-11-17T20:11:59.650000Z,2025-11-17T20:08:02.288926Z,514.0,C16GZ4K4,3368,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,High school diploma/A-levels,Less than $10000,I did not vote,I did not vote,27,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
691b7e9d36941339d6579f19,66882aa24df0fd933a8b17b3,APPROVED,Not Applicable,2025-11-17T19:59:33.136000Z,2025-11-17T20:07:58.917000Z,2025-11-17T20:59:12.124000Z,2025-11-17T20:07:59.292528Z,506.0,NOCODE,948,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,High school diploma/A-levels,$70000–$79999,Donald Trump,Donald Trump,33,Female,White,United States,United States,United States,English,No,Part-Time
691b7ea42b4e39f3af83a73d,5cb67a7ab73e8a001507fae5,APPROVED,Not Applicable,2025-11-17T19:59:37.639000Z,2025-11-17T20:04:41.119000Z,2025-11-17T20:11:59.935000Z,2025-11-17T20:04:42.725417Z,304.0,C16GZ4K4,12932,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),More than $150000,Donald Trump,Donald Trump,55,Male,White,United States,United States,United States,English,Yes,Full-Time
691b7ea4d88fe4430a62a23a,67ec7012f63d646fa7f33bbf,APPROVED,Not Applicable,2025-11-17T20:00:28.415000Z,2025-11-17T20:12:29.091000Z,2025-11-17T20:12:40.241000Z,2025-11-17T20:12:29.504284Z,721.0,C16GZ4K4,3920,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),Black/African American,Graduate degree (MA/MSc/MPhil/other),$90000–$99999,I did not vote,Donald Trump,24,Male,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
691b7eb2586cf3776bd13ec6,5c3272172f0f3500010284c0,APPROVED,Not Applicable,2025-11-17T19:59:50.022000Z,2025-11-17T20:04:39.817000Z,2025-11-17T20:12:00.255000Z,2025-11-17T20:04:40.338471Z,290.0,C16GZ4K4,4067,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),Mixed,Technical/community college,$90000–$99999,Donald Trump,Donald Trump,37,Female,Mixed,United States,United States,United States,English,Yes,Full-Time
691b7eb63afa4daefcb36ee8,67e31b112bfefc992d4daf0e,APPROVED,Not Applicable,2025-11-17T20:00:56.006000Z,2025-11-17T20:18:57.198000Z,2025-11-17T20:25:06.345000Z,2025-11-17T20:18:57.582435Z,1082.0,C16GZ4K4,2062,"English, French, Farsi, German",Republican,"Yes, I would be comfortable to take part in such a study",Rather not say,White,Graduate degree (MA/MSc/MPhil/other),$60000–$69999,Donald Trump,Donald Trump,52,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
691b7ef3f1fe9d7f111ba38e,67ac5f2b94b08886739a0003,APPROVED,Not Applicable,2025-11-17T20:06:44.793000Z,2025-11-17T20:38:04.292000Z,2025-11-17T20:41:20.417000Z,2025-11-17T20:38:04.758381Z,1880.0,C16GZ4K4,1005,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Graduate degree (MA/MSc/MPhil/other),More than $150000,Donald Trump,Donald Trump,45,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
691b7ef5533482320e9df86d,5fd8e27b6feb8e0d22eb3bd0,APPROVED,Not Applicable,2025-11-17T20:00:56.896000Z,2025-11-17T20:06:55.037000Z,2025-11-17T20:12:00.589000Z,2025-11-17T20:06:55.412267Z,359.0,C16GZ4K4,5541,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),Mixed,Graduate degree (MA/MSc/MPhil/other),$100000–$149999,Donald Trump,Donald Trump,44,Male,Mixed,United States,United States,United States,English,No,Full-Time
691b7ef9643661bf8298ff68,5fd9ad6dab00c64c8a45c9fc,APPROVED,Not Applicable,2025-11-17T20:01:02.475000Z,2025-11-17T20:08:06.973000Z,2025-11-17T20:12:00.999000Z,2025-11-17T20:08:07.376450Z,425.0,C16GZ4K4,7868,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Undergraduate degree (BA/BSc/other),More than $150000,Donald Trump,Donald Trump,61,Female,White,Poland,United States,United States,Polish,No,DATA_EXPIRED
691b7efc2199bca577b368e8,62f26bd83a224b27ea4aae5d,APPROVED,Not Applicable,2025-11-17T20:01:04.156000Z,2025-11-17T20:10:24.374000Z,2025-11-17T20:12:01.309000Z,2025-11-17T20:10:24.758175Z,561.0,C16GZ4K4,4654,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),$10000–$15999,Rather not say or N/A,Donald Trump,51,Male,White,United States,United States,United States,English,No,Full-Time
691b7f0254352537f8bc5760,6628141ef03d907d9b2ff86d,APPROVED,Not Applicable,2025-11-17T20:01:10.502000Z,2025-11-17T20:08:57.134000Z,2025-11-17T20:12:01.598000Z,2025-11-17T20:08:57.571552Z,467.0,C16GZ4K4,4280,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),$100000–$149999,Donald Trump,Donald Trump,43,Male,White,United States,United States,United States,English,No,Full-Time
691b7f1a162a01f5335629eb,63c3164c08ff110d63b44dc6,APPROVED,Not Applicable,2025-11-17T20:01:39.548000Z,2025-11-17T20:20:58.407000Z,2025-11-17T20:25:07.529000Z,2025-11-17T20:20:58.836797Z,1159.0,C16GZ4K4,1919,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Graduate degree (MA/MSc/MPhil/other),$70000–$79999,Rather not say or N/A,Donald Trump,35,Male,White,United States,United States,United States,English,No,Full-Time
691b7f1af15c67a26b884a14,67a8ef6331f586a361a8ec33,APPROVED,Not Applicable,2025-11-17T20:04:03.726000Z,2025-11-17T20:11:50.790000Z,2025-11-17T20:12:40.623000Z,2025-11-17T20:11:51.206110Z,468.0,C16GZ4K4,3343,"English, Spanish",Republican,"Yes, I would be comfortable to take part in such a study",Non-binary (would like to give more detail),White,Graduate degree (MA/MSc/MPhil/other),$100000–$149999,Donald Trump,Donald Trump,60,Female,White,United States,United States,United States,English,Yes,Full-Time
691b7f1d7d43ab5399de8ddb,65ecbbfd7c441da2b07a6faa,APPROVED,Not Applicable,2025-11-17T20:01:37.691000Z,2025-11-17T20:12:10.344000Z,2025-11-17T20:12:40.919000Z,2025-11-17T20:12:10.775348Z,633.0,C16GZ4K4,1786,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Secondary education (e.g. GED/GCSE),Less than $10000,Donald Trump,Donald Trump,35,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
691b7f2d9361c201b616b3aa,6848926c273c09f28311df5c,APPROVED,Not Applicable,2025-11-17T20:03:28.719000Z,2025-11-17T20:18:07.427000Z,2025-11-17T20:18:52.441000Z,2025-11-17T20:18:07.803506Z,879.0,C16GZ4K4,1494,"French, English, Spanish",Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),Black/African American,Doctorate degree (PhD/other),More than $150000,Donald Trump,Donald Trump,65,Male,Black,United States,United States,United States,English,No,Full-Time
691b7f605ed5d058a0ada7f1,681ea8fbe1bf0ec361a63e94,APPROVED,Not Applicable,2025-11-17T20:02:49.296000Z,2025-11-17T20:20:10.108000Z,2025-11-17T20:25:07.790000Z,2025-11-17T20:20:10.521681Z,1041.0,C16GZ4K4,381,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),Black/African American,Doctorate degree (PhD/other),More than $150000,Donald Trump,Donald Trump,32,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
691b7f8612826602a31af5d5,6744fb5c6a8a3d8e3f531da3,APPROVED,Not Applicable,2025-11-17T20:03:22.186000Z,2025-11-17T20:17:26.598000Z,2025-11-17T20:18:52.772000Z,2025-11-17T20:17:26.984979Z,845.0,C16GZ4K4,3595,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),$50000–$59999,Donald Trump,Donald Trump,43,Male,White,United States,United States,United States,English,Yes,Full-Time
691b7f9324d29b068f6a8270,5e542a0c4b7e8c42fafa7216,APPROVED,Not Applicable,2025-11-17T20:03:47.508000Z,2025-11-17T20:14:59.219000Z,2025-11-17T20:18:53.071000Z,2025-11-17T20:14:59.631237Z,672.0,C16GZ4K4,9325,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),East Asian,Graduate degree (MA/MSc/MPhil/other),$100000–$149999,Donald Trump,Donald Trump,57,Male,Asian,United States,United States,United States,English,No,Full-Time
691b802d17fb2e08892dd7c8,6394e32126ebbdc7b10c6748,APPROVED,Not Applicable,2025-11-17T20:06:10.159000Z,2025-11-17T20:14:35.126000Z,2025-11-17T20:18:53.395000Z,2025-11-17T20:14:35.547080Z,505.0,C16GZ4K4,6072,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Undergraduate degree (BA/BSc/other),More than $150000,Donald Trump,Donald Trump,62,Male,White,United States,United States,United States,English,No,Full-Time
691b80318583050b82b0e7ee,682a1996cd2cfa1f1160cb71,APPROVED,Not Applicable,2025-11-17T20:06:14.818000Z,2025-11-17T20:15:13.559000Z,2025-11-17T20:18:53.716000Z,2025-11-17T20:15:13.957923Z,539.0,C16GZ4K4,2988,English,Republican,"Yes, I would be comfortable to take part in such a study",Man (including Trans Male/Trans Man),White,Technical/community college,$100000–$149999,Donald Trump,Donald Trump,42,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
691b805263294f1b9da2457e,559e6830fdf99b4f0b98514a,APPROVED,Not Applicable,2025-11-17T20:06:46.697000Z,2025-11-17T20:12:33.518000Z,2025-11-17T20:12:41.315000Z,2025-11-17T20:12:33.899834Z,347.0,C16GZ4K4,9999,English,Republican,"Yes, I would be comfortable to take part in such a study",Woman (including Trans Female/Trans Woman),White,Undergraduate degree (BA/BSc/other),$100000–$149999,Donald Trump,Donald Trump,49,Female,White,United States,United States,United States,English,No,Full-Time
